Logging started. Output will be saved to /workspaces/OSMTampaMapping/data/results/evacuation_log.txt
Starting evacuation analysis at 2025-04-03 15:21:48
Loaded graph from /workspaces/OSMTampaMapping/data/evacuation_graph.pickle
Assigning road capacities and population data...
Loaded population data for 55 zip codes
Loaded capacity data for 12 sink nodes
Updated 162622 edges with capacity attributes
Updated 51 centroids with population demand
Updated 12 sink nodes with capacity values from sink_nodes.json

===== COMPARING CONGESTION SCENARIOS =====
Scenario            | Congestion Factor | Evacuation Time (hours)
-------------------|-------------------|---------------------
Running scenario: free_flow (factor: 0.7)...
Calculating evacuation flow and time for free_flow scenario...
Calculating optimal evacuation paths using bi-level min-cost flow approach...
Planning optimal evacuation for 1,483,281 people from 51 zip codes
Total sink capacity: 47,999,976 (should be >= population)
Creating simplified evacuation network...
Pre-calculating shortest paths between all sources and sinks...
Processing source 1/51: 33527
Processing source 11/51: 33613
Processing source 21/51: 33566
Processing source 31/51: 33626
Processing source 41/51: 33549
Processing source 51/51: 33548
Setting up min-cost flow solver...
Solver balance check: Supply=1483281, Demand=1483281, Difference=0
Solving min-cost flow with 64 nodes and 624 arcs...
Min-cost flow solver found optimal solution!
  Flow: 33527 → 33540: 3,542 people (40.5 km)
    Base travel time: 2.21 hrs, Bottleneck: 0.33 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 4.05 hrs
  33610 → 33540: 4,000 people, 41.6 km
    Base travel time: 2.56 hrs, Bottleneck: 0.33 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 4.61 hrs
  33610 → 33811: 4,000 people, 43.8 km
    Base travel time: 2.81 hrs, Bottleneck: 0.33 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 5.00 hrs
  33610 → 33815: 4,000 people, 43.6 km
    Base travel time: 2.54 hrs, Bottleneck: 0.33 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 4.58 hrs
  33610 → 33849: 4,000 people, 48.5 km
    Base travel time: 3.00 hrs, Bottleneck: 0.33 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 5.32 hrs
  33610 → 33860: 4,000 people, 57.1 km
    Base travel time: 3.44 hrs, Bottleneck: 0.33 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 6.02 hrs
  33610 → 34221: 1,622 people, 63.3 km
    Base travel time: 3.53 hrs, Bottleneck: 0.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 5.62 hrs
  33610 → 34638: 8,000 people, 49.7 km
    Base travel time: 3.02 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 7.47 hrs
  33610 → 34655: 8,000 people, 53.6 km
    Base travel time: 3.30 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 7.91 hrs
  33606 → 33541: 2,546 people, 51.5 km
    Base travel time: 3.16 hrs, Bottleneck: 0.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 5.03 hrs
  33606 → 33544: 8,000 people, 47.6 km
    Base travel time: 2.74 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 7.02 hrs
  33606 → 34638: 12,000 people, 51.5 km
    Base travel time: 3.11 hrs, Bottleneck: 3.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 9.73 hrs
  33609 → 33544: 2,411 people, 48.0 km
    Base travel time: 2.84 hrs, Bottleneck: 0.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 4.52 hrs
  33609 → 34638: 12,000 people, 43.3 km
    Base travel time: 2.61 hrs, Bottleneck: 3.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 8.93 hrs
  33609 → 34655: 4,000 people, 46.6 km
    Base travel time: 2.85 hrs, Bottleneck: 0.33 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 5.07 hrs
  33620 → 33544: 6,451 people, 29.0 km
    Base travel time: 1.82 hrs, Bottleneck: 1.15 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 4.73 hrs
  33569 → 33811: 6,189 people, 55.9 km
    Base travel time: 3.27 hrs, Bottleneck: 1.06 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 6.90 hrs
  33569 → 34219: 12,000 people, 48.7 km
    Base travel time: 2.91 hrs, Bottleneck: 3.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 9.42 hrs
  33569 → 34221: 8,000 people, 48.4 km
    Base travel time: 2.79 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 7.10 hrs
  33584 → 33541: 3,863 people, 40.1 km
    Base travel time: 2.51 hrs, Bottleneck: 0.29 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 4.46 hrs
  33584 → 33544: 8,000 people, 38.6 km
    Base travel time: 2.33 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 6.36 hrs
  33584 → 33811: 8,000 people, 33.5 km
    Base travel time: 2.14 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 6.06 hrs
  33584 → 33815: 8,000 people, 33.4 km
    Base travel time: 2.13 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 6.04 hrs
  33613 → 33541: 8,000 people, 38.6 km
    Base travel time: 2.46 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 6.58 hrs
  33613 → 33544: 8,000 people, 24.2 km
    Base travel time: 1.43 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 4.94 hrs
  33613 → 33540: 5,354 people, 45.0 km
    Base travel time: 2.87 hrs, Bottleneck: 0.78 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 5.82 hrs
  33613 → 34638: 8,000 people, 34.7 km
    Base travel time: 2.13 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 6.04 hrs
  33613 → 34655: 8,000 people, 38.6 km
    Base travel time: 2.40 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 6.48 hrs
  33625 → 33544: 4,818 people, 53.0 km
    Base travel time: 3.17 hrs, Bottleneck: 0.61 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 6.02 hrs
  33625 → 34638: 16,000 people, 25.2 km
    Base travel time: 1.56 hrs, Bottleneck: 4.33 hrs
    Phased departure: 1.00 hrs (2 waves)
    Total evacuation: 10.98 hrs
  33625 → 34655: 8,000 people, 27.0 km
    Base travel time: 1.69 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 5.35 hrs
  33614 → 33541: 8,000 people, 50.2 km
    Base travel time: 3.16 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 7.70 hrs
  33614 → 33544: 8,000 people, 39.2 km
    Base travel time: 2.32 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 6.36 hrs
  33614 → 33540: 8,000 people, 56.6 km
    Base travel time: 3.57 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 8.34 hrs
  33614 → 33815: 2,844 people, 59.0 km
    Base travel time: 3.48 hrs, Bottleneck: 0.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 5.54 hrs
  33614 → 34638: 12,000 people, 34.4 km
    Base travel time: 2.09 hrs, Bottleneck: 3.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 8.11 hrs
  33614 → 34655: 8,000 people, 38.3 km
    Base travel time: 2.37 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 6.43 hrs
  33592 → 33541: 11,275 people, 20.7 km
    Base travel time: 1.26 hrs, Bottleneck: 2.76 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 6.40 hrs
  33619 → 33541: 8,000 people, 49.3 km
    Base travel time: 3.05 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 7.52 hrs
  33619 → 33544: 8,000 people, 47.8 km
    Base travel time: 2.87 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 7.23 hrs
  33619 → 33540: 8,000 people, 53.2 km
    Base travel time: 3.22 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 7.79 hrs
  33619 → 33811: 4,000 people, 48.0 km
    Base travel time: 2.90 hrs, Bottleneck: 0.33 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 5.16 hrs
  33619 → 33815: 4,000 people, 52.1 km
    Base travel time: 3.26 hrs, Bottleneck: 0.33 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 5.72 hrs
  33619 → 33860: 4,000 people, 54.8 km
    Base travel time: 3.33 hrs, Bottleneck: 0.33 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 5.84 hrs
  33619 → 34221: 3,272 people, 55.3 km
    Base travel time: 3.25 hrs, Bottleneck: 0.09 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 5.32 hrs
  33624 → 33541: 8,000 people, 46.4 km
    Base travel time: 2.95 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 7.35 hrs
  33624 → 33544: 8,000 people, 35.3 km
    Base travel time: 2.11 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 6.02 hrs
  33624 → 33540: 5,661 people, 52.7 km
    Base travel time: 3.35 hrs, Bottleneck: 0.89 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 6.75 hrs
  33624 → 34638: 12,000 people, 27.4 km
    Base travel time: 1.69 hrs, Bottleneck: 3.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 7.48 hrs
  33624 → 34655: 8,000 people, 31.4 km
    Base travel time: 1.97 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 5.79 hrs
  33603 → 33544: 16,000 people, 37.8 km
    Base travel time: 2.17 hrs, Bottleneck: 4.33 hrs
    Phased departure: 1.00 hrs (2 waves)
    Total evacuation: 11.95 hrs
  33603 → 34638: 3,545 people, 44.0 km
    Base travel time: 2.66 hrs, Bottleneck: 0.18 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 4.53 hrs
  33567 → 33811: 12,000 people, 18.0 km
    Base travel time: 1.11 hrs, Bottleneck: 3.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 6.54 hrs
  33567 → 33860: 499 people, 24.7 km
    Base travel time: 1.54 hrs, Bottleneck: 0.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 2.45 hrs
  33573 → 33834: 12,000 people, 50.8 km
    Base travel time: 2.97 hrs, Bottleneck: 3.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 9.51 hrs
  33573 → 33860: 491 people, 51.0 km
    Base travel time: 2.99 hrs, Bottleneck: 0.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 4.76 hrs
  33573 → 34219: 12,000 people, 31.4 km
    Base travel time: 1.92 hrs, Bottleneck: 3.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 7.83 hrs
  33573 → 34221: 4,000 people, 27.9 km
    Base travel time: 1.63 hrs, Bottleneck: 0.33 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 3.13 hrs
  33617 → 33541: 8,000 people, 33.4 km
    Base travel time: 2.11 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 6.01 hrs
  33617 → 33544: 12,000 people, 32.0 km
    Base travel time: 1.92 hrs, Bottleneck: 3.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 7.85 hrs
  33617 → 33540: 12,000 people, 39.1 km
    Base travel time: 2.37 hrs, Bottleneck: 3.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 8.56 hrs
  33617 → 33849: 8,987 people, 46.0 km
    Base travel time: 2.81 hrs, Bottleneck: 2.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 7.66 hrs
  33617 → 34638: 8,000 people, 42.9 km
    Base travel time: 2.60 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 6.80 hrs
  33566 → 33811: 6,400 people, 18.2 km
    Base travel time: 1.16 hrs, Bottleneck: 1.13 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 3.65 hrs
  33566 → 33815: 6,400 people, 18.0 km
    Base travel time: 1.15 hrs, Bottleneck: 1.13 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 3.64 hrs
  33566 → 33860: 10,042 people, 30.1 km
    Base travel time: 1.85 hrs, Bottleneck: 2.35 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 6.69 hrs
  33556 → 33541: 6,386 people, 63.9 km
    Base travel time: 4.03 hrs, Bottleneck: 1.13 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 8.22 hrs
  33556 → 33544: 8,000 people, 52.8 km
    Base travel time: 3.19 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 7.74 hrs
  33556 → 34638: 8,000 people, 17.8 km
    Base travel time: 1.13 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 4.46 hrs
  33556 → 34655: 8,000 people, 14.4 km
    Base travel time: 0.92 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 4.12 hrs
  33579 → 33811: 8,000 people, 57.3 km
    Base travel time: 3.49 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 8.22 hrs
  33579 → 33815: 6,456 people, 65.2 km
    Base travel time: 3.99 hrs, Bottleneck: 1.15 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 8.19 hrs
  33579 → 33834: 8,000 people, 51.6 km
    Base travel time: 3.15 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 7.67 hrs
  33579 → 33860: 8,000 people, 51.8 km
    Base travel time: 3.16 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 7.70 hrs
  33579 → 34219: 8,000 people, 43.3 km
    Base travel time: 2.63 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 6.85 hrs
  33579 → 34221: 4,000 people, 45.4 km
    Base travel time: 2.66 hrs, Bottleneck: 0.33 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 4.77 hrs
  33629 → 33544: 6,625 people, 50.3 km
    Base travel time: 2.98 hrs, Bottleneck: 1.21 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 6.67 hrs
  33629 → 34638: 12,000 people, 45.5 km
    Base travel time: 2.74 hrs, Bottleneck: 3.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 9.15 hrs
  33629 → 34655: 8,000 people, 49.5 km
    Base travel time: 3.02 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 7.47 hrs
  33558 → 33541: 5,098 people, 57.8 km
    Base travel time: 3.63 hrs, Bottleneck: 0.70 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 6.90 hrs
  33558 → 33544: 8,000 people, 46.7 km
    Base travel time: 2.79 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 7.10 hrs
  33558 → 34638: 8,000 people, 14.8 km
    Base travel time: 0.94 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 4.15 hrs
  33558 → 34655: 8,000 people, 18.8 km
    Base travel time: 1.20 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 4.56 hrs
  33634 → 34638: 16,000 people, 33.8 km
    Base travel time: 2.07 hrs, Bottleneck: 4.33 hrs
    Phased departure: 1.00 hrs (2 waves)
    Total evacuation: 11.79 hrs
  33634 → 34655: 6,927 people, 35.7 km
    Base travel time: 2.20 hrs, Bottleneck: 1.31 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 5.59 hrs
  33572 → 34219: 11,846 people, 46.5 km
    Base travel time: 2.77 hrs, Bottleneck: 2.95 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 9.11 hrs
  33572 → 34221: 12,000 people, 30.4 km
    Base travel time: 1.81 hrs, Bottleneck: 3.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 7.66 hrs
  33612 → 33541: 8,000 people, 39.1 km
    Base travel time: 2.42 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 6.51 hrs
  33612 → 33544: 8,000 people, 28.4 km
    Base travel time: 1.70 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 5.37 hrs
  33612 → 33540: 8,000 people, 44.8 km
    Base travel time: 2.68 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 6.93 hrs
  33612 → 33815: 2,697 people, 56.3 km
    Base travel time: 3.24 hrs, Bottleneck: 0.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 5.16 hrs
  33612 → 33849: 8,000 people, 51.7 km
    Base travel time: 3.13 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 7.64 hrs
  33612 → 34638: 8,000 people, 35.5 km
    Base travel time: 2.17 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 6.12 hrs
  33612 → 34655: 8,000 people, 39.4 km
    Base travel time: 2.45 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 6.55 hrs
  33607 → 33544: 257 people, 48.1 km
    Base travel time: 2.84 hrs, Bottleneck: 0.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 4.52 hrs
  33607 → 34638: 16,000 people, 38.7 km
    Base travel time: 2.35 hrs, Bottleneck: 4.33 hrs
    Phased departure: 1.00 hrs (2 waves)
    Total evacuation: 12.24 hrs
  33607 → 34655: 8,000 people, 40.5 km
    Base travel time: 2.48 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 6.61 hrs
  33534 → 34219: 5,479 people, 47.4 km
    Base travel time: 2.84 hrs, Bottleneck: 0.83 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 5.84 hrs
  33534 → 34221: 12,000 people, 38.9 km
    Base travel time: 2.29 hrs, Bottleneck: 3.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 8.43 hrs
  33626 → 33541: 6,400 people, 71.3 km
    Base travel time: 4.51 hrs, Bottleneck: 1.13 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 9.00 hrs
  33626 → 33544: 6,400 people, 60.3 km
    Base travel time: 3.68 hrs, Bottleneck: 1.13 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 7.66 hrs
  33626 → 33540: 5,136 people, 77.7 km
    Base travel time: 4.92 hrs, Bottleneck: 0.71 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 8.97 hrs
  33626 → 34638: 6,400 people, 30.6 km
    Base travel time: 1.96 hrs, Bottleneck: 1.13 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 4.93 hrs
  33626 → 34655: 6,400 people, 27.6 km
    Base travel time: 1.76 hrs, Bottleneck: 1.13 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 4.62 hrs
  33547 → 33834: 12,000 people, 35.3 km
    Base travel time: 2.11 hrs, Bottleneck: 3.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 8.14 hrs
  33547 → 33860: 6,431 people, 35.5 km
    Base travel time: 2.12 hrs, Bottleneck: 1.14 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 5.21 hrs
  33547 → 34219: 12,000 people, 32.6 km
    Base travel time: 1.96 hrs, Bottleneck: 3.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 7.90 hrs
  33602 → 33544: 16,000 people, 40.6 km
    Base travel time: 2.32 hrs, Bottleneck: 4.33 hrs
    Phased departure: 1.00 hrs (2 waves)
    Total evacuation: 12.19 hrs
  33602 → 34638: 1,631 people, 46.3 km
    Base travel time: 2.76 hrs, Bottleneck: 0.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 4.40 hrs
  33605 → 33541: 8,000 people, 46.5 km
    Base travel time: 2.85 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 7.19 hrs
  33605 → 33544: 8,000 people, 43.3 km
    Base travel time: 2.48 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 6.61 hrs
  33605 → 34638: 166 people, 49.4 km
    Base travel time: 2.98 hrs, Bottleneck: 0.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 4.74 hrs
  33637 → 33541: 5,507 people, 29.3 km
    Base travel time: 1.86 hrs, Bottleneck: 0.84 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 4.29 hrs
  33637 → 33544: 12,000 people, 27.8 km
    Base travel time: 1.68 hrs, Bottleneck: 3.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 7.45 hrs
  33635 → 33544: 7,117 people, 55.4 km
    Base travel time: 3.28 hrs, Bottleneck: 1.37 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 7.41 hrs
  33635 → 34638: 6,400 people, 39.1 km
    Base travel time: 2.47 hrs, Bottleneck: 1.13 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 5.73 hrs
  33635 → 34655: 6,400 people, 36.1 km
    Base travel time: 2.27 hrs, Bottleneck: 1.13 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 5.42 hrs
  33594 → 33811: 12,000 people, 29.2 km
    Base travel time: 1.74 hrs, Bottleneck: 3.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 7.55 hrs
  33594 → 33815: 11,824 people, 37.1 km
    Base travel time: 2.24 hrs, Bottleneck: 2.94 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 8.25 hrs
  33594 → 33860: 12,000 people, 36.0 km
    Base travel time: 2.17 hrs, Bottleneck: 3.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 8.23 hrs
  33570 → 33834: 8,620 people, 62.4 km
    Base travel time: 3.63 hrs, Bottleneck: 1.87 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 8.76 hrs
  33570 → 34219: 12,000 people, 43.0 km
    Base travel time: 2.57 hrs, Bottleneck: 3.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 8.88 hrs
  33570 → 34221: 12,000 people, 18.6 km
    Base travel time: 1.12 hrs, Bottleneck: 3.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 6.56 hrs
  33618 → 33541: 4,416 people, 42.9 km
    Base travel time: 2.74 hrs, Bottleneck: 0.47 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 5.11 hrs
  33618 → 33544: 8,000 people, 31.9 km
    Base travel time: 1.90 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 5.68 hrs
  33618 → 34638: 8,000 people, 28.7 km
    Base travel time: 1.77 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 5.47 hrs
  33618 → 34655: 8,000 people, 32.6 km
    Base travel time: 2.04 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 5.91 hrs
  33616 → 34638: 12,000 people, 54.2 km
    Base travel time: 3.27 hrs, Bottleneck: 3.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 9.99 hrs
  33616 → 34655: 2,918 people, 58.2 km
    Base travel time: 3.55 hrs, Bottleneck: 0.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 5.65 hrs
  33549 → 33544: 12,000 people, 19.7 km
    Base travel time: 1.25 hrs, Bottleneck: 3.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 6.76 hrs
  33549 → 34638: 6,016 people, 43.6 km
    Base travel time: 2.67 hrs, Bottleneck: 1.01 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 5.86 hrs
  33510 → 33811: 12,000 people, 37.9 km
    Base travel time: 2.26 hrs, Bottleneck: 3.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 8.37 hrs
  33510 → 33815: 6,103 people, 45.7 km
    Base travel time: 2.76 hrs, Bottleneck: 1.03 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 6.04 hrs
  33510 → 33860: 12,000 people, 44.6 km
    Base travel time: 2.69 hrs, Bottleneck: 3.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 9.06 hrs
  33578 → 33541: 7,724 people, 52.4 km
    Base travel time: 3.17 hrs, Bottleneck: 1.57 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 7.55 hrs
  33578 → 33544: 12,000 people, 51.0 km
    Base travel time: 2.98 hrs, Bottleneck: 3.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 9.53 hrs
  33578 → 33811: 12,000 people, 49.2 km
    Base travel time: 2.82 hrs, Bottleneck: 3.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 9.27 hrs
  33578 → 34219: 8,000 people, 48.7 km
    Base travel time: 2.83 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 7.17 hrs
  33578 → 34221: 16,000 people, 43.7 km
    Base travel time: 2.41 hrs, Bottleneck: 4.33 hrs
    Phased departure: 1.00 hrs (2 waves)
    Total evacuation: 12.34 hrs
  33611 → 33541: 4,000 people, 59.0 km
    Base travel time: 3.56 hrs, Bottleneck: 0.33 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 6.20 hrs
  33611 → 33544: 8,000 people, 53.9 km
    Base travel time: 3.19 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 7.74 hrs
  33611 → 33540: 2,877 people, 62.9 km
    Base travel time: 3.72 hrs, Bottleneck: 0.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 5.93 hrs
  33611 → 34638: 12,000 people, 49.1 km
    Base travel time: 2.96 hrs, Bottleneck: 3.00 hrs
